soil_ph,soil_bd,DTM_10m,slope,temp_seasonality,soil_sand,rain_warmestQuart,soil_carbon,isothermality,aspect,ndvi,id
56,134,725.803,34.251461052003435,6290,60,251,16,28,48.65833370261524,0.7835,78912
52,135,837.3922,10.639362496042333,6705,55,277,2,26,208.56003995381909,0.7404,75936
63,104,115.44904,21.786996406737526,5087,64,399,8,28,97.24787433394503,0.8907,57223
55,135,835.01245,20.10853232658082,6090,52,320,1,25,63.21740773795026,0.78515,67089
56,129,870.37555,11.365410249752,7878,51,260,15,27,57.79054743950841,0.7838,27365
52,126,833.7838,5.11206181716242,6712,51,273,2,26,165.6432967073671,0.6871,76141
58,125,947.9378,15.971928958131727,7360,52,261,3,27,141.4085177359132,0.6352,19927
59,145,497.53094,26.45276973702703,7307,51,249,10,26,274.64041150286164,0.79225,10216
53,158,587.65515,5.5600450999481605,8162,64,254,5,26,176.8922025008602,0.7275,2882
54,155,767.63135,9.5421977556627,7881,59,270,7,27,75.60255192349355,0.7669,4015
56,135,941.85583,1.5145715035559022,7863,51,266,0,27,264.81973492181396,0.662,27913
53,149,214.05504,1.8864771220374794,7007,62,242,7,23,190.03047838469516,0.7251,29465
51,148,215.93411,4.756520151970204,7612,65,247,10,24,230.85651860762425,0.79045,9174
54,141,638.9536,12.892795489609378,7594,59,271,8,24,178.2874720537422,0.7993,7657
53,150,589.14355,6.991755392595168,7904,62,261,5,25,91.25779354610002,0.7669,31351
52,118,792.7671,13.09711558021139,5817,57,362,2,24,145.3575244956087,0.743,68553
55,116,814.45026,5.4561681366109935,5894,58,207,6,29,158.12077759000596,0.6498,83192
57,135,762.76733,19.896692865092383,7675,52,242,5,25,264.1716565010586,0.7721,42155
52,120,466.1579,41.49827980283563,4913,52,449,9,28,115.84485751177517,0.82675,65995
51,145,211.44345,16.61716728191838,7455,62,243,5,24,162.56481497129542,0.8278,10044
56,124,739.6975,14.522335410411495,7086,58,245,2,26,270.6929658627559,0.7753,14666
57,134,903.87775,1.3360427236121348,7917,50,265,1,26,228.1035895872705,0.7125,26226
48,113,147.639,8.492146663261298,4160,66,543,8,27,96.33561624930987,0.70675,54371
49,128,195.64024,20.33139974346744,5510,62,321,7,23,297.61567881772214,0.83975,72668
57,128,672.98956,3.834548104191138,7894,55,235,11,24,123.4742374441238,0.537,38920
58,150,816.8032,6.680703468168632,7443,54,251,6,27,197.16373047091935,0.4822,19360
52,109,903.1972,5.765989323461697,7638,55,258,3,27,241.81093585554734,0.68605,22344
62,149,759.7835,0.8156421130384417,7929,54,246,10,24,143.5045028770144,0.41585,42039
56,142,1001.99274,18.29558721259348,6214,57,225,1,28,346.65753128584663,0.77975,83836
54,128,735.8227,4.608671430452852,8004,52,259,4,25,273.99186521218326,0.7039,51953
54,149,691.74194,10.729684226740547,6211,63,257,4,28,301.4389613194165,0.7246,86414
53,138,807.78394,6.836387663189244,7704,53,251,5,24,185.9125225852395,0.7524,36385
56,142,805.26245,11.010145043786903,7225,48,268,2,27,84.55309526320664,0.7019,74075
52,134,790.62775,5.300353768179438,7713,54,249,8,24,183.8103480639726,0.6858,36671
50,144,158.7151,10.198836264779564,7001,57,237,5,23,203.3620973892362,0.7487,29343
55,136,714.82574,2.056925920230627,8028,53,235,5,25,177.16163780897654,0.6522,47159
56,148,289.33624,11.702885209090427,7596,61,250,9,24,220.41054585045833,0.7627,34162
55,139,191.53731,3.172474533495291,6190,64,259,2,24,257.09908377901996,0.7721,70508
54,130,671.9127,6.095099816392806,6542,59,274,6,25,152.88265554787463,0.77725,66396
56,118,659.6846,36.81509692742821,4655,59,394,7,28,137.17790064040597,0.74,65053
58,130,965.67523,11.366581165717278,6912,59,221,5,27,35.955775117932546,0.6799,83653
53,137,936.6372,12.356167141877005,5631,54,240,17,28,265.07501746862545,0.8144,81490
56,125,959.2539,19.119896692861637,5993,56,367,3,25,325.22145545002985,0.6239,76877
56,129,1014.89777,6.994538754405272,7618,53,262,3,27,57.963883704647806,0.7688,24243
55,111,1020.6338,8.624629134211165,6642,56,284,8,26,181.44989893264687,0.7261,74441
56,132,810.2271,6.010246307138388,7719,50,251,5,24,31.996472618461652,0.6397,36829
57,135,811.7494,5.286139281373518,7931,52,247,10,24,123.43137557552603,0.6548,41218
54,130,581.01404,14.073987188125203,6521,59,269,7,25,214.39780154298526,0.7561,67499
55,116,906.0547,16.11727626876797,7917,54,254,5,25,146.2051682200281,0.78825,23294
50,124,920.7973,6.724972700941213,6171,59,342,1,25,140.45361576574592,0.68415,76805
58,148,826.5013,7.745975193444935,7881,52,264,17,26,330.4135343529789,0.76395,27103
57,110,786.2171,5.629342328693446,7190,56,222,6,27,164.05398843503693,0.5994,83355
55,154,767.2527,15.07628663674266,7948,64,261,3,27,102.73292707669681,0.759,1923
53,151,709.3742,13.559875114747385,7912,60,267,8,25,220.36785547422045,0.8072,31466
52,142,756.56665,14.290663099760923,7687,59,283,4,26,156.53777762470554,0.7573,5178
56,145,686.2514,10.743620031268282,7569,56,262,4,26,178.29958100374068,0.7616,8482
59,148,654.37054,2.6900564232148434,8039,50,234,7,24,84.68128208562985,0.56915,49618
54,138,594.29333,26.09257850473298,6178,59,267,23,28,230.7083314234983,0.7885,78638
54,130,697.1736,1.64073580389603,8033,55,237,8,25,305.84470908337204,0.6373,47695
54,116,810.45966,4.464391401826045,8048,55,248,8,25,248.60103947523214,0.6622,48775
54,135,811.314,10.461139590695428,5950,59,371,20,25,133.0836597294142,0.756,61449
53,142,751.58154,2.934301300227903,7962,56,243,3,24,270.7343558316344,0.5346,43289
56,142,623.08215,43.98417761363268,5133,56,278,10,28,274.8602964895347,0.84015,81547
54,144,695.36316,9.738710325346394,6895,59,266,8,25,221.32534658359583,0.8,12636
59,137,871.9874,8.741800984802968,7615,53,250,5,26,170.74563238735988,0.7284,20547
53,143,681.23224,16.443049683314207,6017,60,317,2,24,267.51187775681683,0.7534,69340
54,137,901.4897,8.526808243545567,7741,49,260,4,24,263.30679419399416,0.7505,37247
51,138,785.5847,5.814165777371413,7728,53,250,5,24,301.12249858816244,0.80275,37015
50,112,860.94885,2.5957009097695303,7988,50,260,3,25,180.45172026586374,0.7008,53719
49,131,943.75037,12.148002963288464,7711,50,263,7,24,259.18553428994113,0.7189,37208
62,140,729.50934,12.031999608715399,7484,50,243,1,26,152.65029615023036,0.4474,18876
56,125,944.3902,2.9336143085152355,7099,51,259,6,27,38.08969365525491,0.6075,17017
57,136,920.0891,16.850199351651927,7858,47,257,3,27,31.21358713244847,0.7541,26566
51,130,442.86957,4.706505664686751,5501,57,418,23,24,99.52389544320248,0.7176,62506
52,110,1007.645,16.714137231753178,6723,54,285,4,27,210.46546945954677,0.7182,74640
55,137,669.2977,6.858317256574612,7874,53,238,2,24,219.9174005418827,0.6181,39264
51,137,173.40884,14.762646539026571,5410,63,442,8,27,259.9344257597561,0.86505,60225
57,138,317.27682,8.666274617772043,6447,54,249,3,24,207.9611866627046,0.7699,87506
51,118,842.4626,4.926145722726677,6355,56,275,9,28,166.71607207220129,0.7564,13763
51,129,761.8486,13.993511420099177,6430,55,257,11,28,37.3583883072803,0.7194,79126
56,134,402.8537,33.50099934308508,6683,61,250,5,28,285.3770260076288,0.7921,15828
54,129,687.2183,14.316826539610704,7828,58,274,4,26,181.07819789706278,0.7918,4750
62,135,687.56476,1.409879300438169,7491,53,241,2,27,133.90918454062827,0.41935,18807
55,142,784.3265,3.910923461493827,7931,49,246,11,24,163.6645990467986,0.67785,41609
57,94,758.069,33.917244243955636,6152,57,284,6,28,260.89700809081796,0.732,13797
49,122,85.90596,19.937201972910323,5426,59,333,6,22,114.6314842254288,0.85755,56767
52,137,766.82495,7.294515904813388,7471,60,268,0,26,161.72697216313088,0.7583,8848
53,119,839.18207,3.475946956084998,7850,54,252,11,24,266.0450680136197,0.66845,38947
53,150,814.86884,9.671737133322951,7930,50,242,5,25,166.15802959179703,0.7456,50212
55,145,720.40283,14.915500376311329,6861,60,272,6,25,119.09299243824462,0.76985,12791
55,135,771.04376,13.427105378541867,7499,53,268,5,27,150.1543538028367,0.73,7196
53,135,969.04706,5.404169284434808,7806,56,266,2,27,179.83723121603728,0.74745,25245
49,99,18.23744,18.910519862408442,5881,60,268,1,29,30.26886089331632,0.8216,58156
54,92,270.92715,18.559898338170886,4286,60,424,8,28,189.20761422911286,0.807,64797
51,127,885.489,13.6844954349753,6716,56,275,5,26,231.6324617021198,0.7305,75869
59,131,769.8519,10.533504544361854,7297,53,250,3,25,313.74841697858636,0.7394,35533
54,103,462.9662,25.51586599059768,5221,56,308,16,28,192.0512716055219,0.87755,65463
55,133,601.3631,8.770577308480538,8088,55,234,4,25,82.48014507693777,0.7647,52572
53,129,801.3035,26.627062943374668,8027,58,263,6,27,173.36440477466112,0.7432,2647
57,122,557.5616,33.291021641373675,5832,61,175,3,28,75.54149214023889,0.78415,80352
51,156,308.3262,2.3441063613842346,7374,60,251,5,24,77.33893887928453,0.75815,34796
57,127,485.00208,27.70971857492646,5286,59,244,7,28,167.33327012123524,0.8869,83727
56,126,883.33044,6.952143923382805,7590,55,231,3,25,248.96468454020646,0.7229,38582
54,136,509.8188,4.635141824471949,6284,57,277,7,24,175.94432062194588,0.6731,68362
56,114,561.7979,44.44674858462712,6637,58,180,5,29,130.91286936199896,0.7896,85929
51,112,1047.0652,4.506011827261122,7559,55,263,3,27,140.0492325061787,0.6571,21086
58,128,1008.9027,6.151530404565323,6898,58,265,4,28,319.3413540051568,0.75775,18304
56,136,999.41125,6.499162968378913,7632,54,278,2,27,221.22292314643911,0.7078,2761
62,130,716.22974,3.0441568979412446,8027,54,237,4,25,290.4695045601231,0.5673,47651
48,131,388.42096,9.8546839179542,4676,59,507,9,27,210.49018674105182,0.789,76
62,118,51.724377,30.559223604143025,5329,57,346,5,23,163.62411771730302,0.7206,56753
54,116,912.07666,7.055878683658417,7086,52,256,4,26,212.97453907595144,0.6655,16029
56,136,832.17053,9.713675034462574,7627,53,236,7,25,293.22368820803183,0.81435,37853
56,143,625.14514,9.373794675115938,7842,56,222,4,25,249.09673294599796,0.635,40302
54,121,923.7567,3.7596393032839828,6577,49,283,4,26,148.48039211588394,0.6728,75133
52,148,818.4863,6.045268375620061,7852,61,275,18,26,101.86200321725268,0.7147,4297
54,130,782.6398,11.814386803770722,5922,62,372,6,25,127.93866761376677,0.5699,61429
49,125,710.2118,43.745114966704165,4944,58,268,11,28,311.41124443461905,0.8476,63754
58,121,923.1778,19.25510898058513,7943,52,265,9,25,299.0183539473258,0.59785,47529
51,136,960.6998,12.41890617774742,7687,47,264,8,25,267.93903813720107,0.6826,37106
59,138,761.23236,1.3342238536402498,7903,57,244,9,24,314.47772898479144,0.53085,40838
50,123,472.29483,22.15078462464424,5398,62,399,6,23,241.94836041585702,0.79505,55888
55,139,1019.1005,22.23272009322272,5806,51,233,0,28,196.64106978141288,0.7494,83618
55,146,223.4039,18.69004307812639,7480,61,248,7,24,132.70790124815963,0.81835,34490
48,99,602.9565,28.81509738458069,5299,56,420,6,23,136.2703770653894,0.7027,55582
61,126,812.5334,5.1518479747263175,7474,46,249,7,26,138.93930729724175,0.49625,19879
56,128,890.40247,7.94821060024415,7716,52,260,11,24,244.2196127688267,0.7236,37294
50,147,572.40076,11.463780322455312,7895,61,262,14,25,228.83480973258966,0.7368,31859
54,131,977.64966,8.057782727089753,6665,52,282,1,26,131.12370684829662,0.7579,74482
57,148,794.45,17.680961197306424,7560,52,265,1,27,178.2094050668774,0.7779,6529
51,108,481.40643,32.42255633521006,6668,58,255,8,28,197.59236900852477,0.80545,15524
56,139,843.54987,7.65858129433555,7497,51,266,6,27,216.88819786066102,0.73675,7053
55,139,917.3577,35.79731244653047,5075,54,315,5,28,240.47185004686216,0.7798,82255
54,126,722.0683,10.490434630401264,7940,58,269,5,26,131.76681231116254,0.7183,2222
57,102,756.3879,13.579081861563177,7877,56,243,8,25,225.5661612397156,0.7362,20995
53,144,762.11816,2.0995988281627596,7915,61,239,10,24,220.760478132271,0.60475,40459
50,143,201.06683,20.65025405281171,7202,66,236,14,24,224.65567109549693,0.76635,11166
52,146,201.04913,8.784929143307512,7214,61,241,11,23,236.15508416053422,0.7689,35046
61,146,915.6696,31.42280589227586,6661,55,255,3,28,36.92610211346701,0.7432,16322
63,150,765.4924,3.2598035933206497,7915,52,246,4,24,69.32780123657179,0.44195,42611
57,135,778.49115,1.0911560909832068,7913,55,245,8,24,255.99339549099477,0.6361,39155
58,135,777.467,29.194479469901477,5898,58,304,6,28,295.0701649804151,0.7994,65854
55,135,632.25024,14.708268048460358,8068,61,263,3,26,205.6014479374936,0.7719,1627
56,129,784.2385,2.8220671731740548,8024,54,252,3,25,77.50441997099055,0.7223,53391
57,148,637.53564,11.695009592529996,7957,62,256,12,25,166.29208628853152,0.7647,32035
52,134,899.32715,10.550669820403021,6650,53,282,1,26,233.13238916429762,0.7285,75938
55,111,947.5145,5.869337927643938,7869,53,267,4,26,180.16834488074613,0.7235,28613
62,133,1093.6343,24.203349534136997,7242,51,267,5,27,42.75074236210242,0.5308,19586
52,143,536.285,9.728580765093996,7081,62,252,8,25,120.23099879992415,0.727,11735
52,138,634.83514,4.041102504812787,5975,61,341,1,25,66.47335717667883,0.7471,77589
55,118,728.8448,4.841547449492207,8055,55,253,2,25,237.10280953302797,0.7449,53971
56,140,629.1191,17.141268157849073,7798,57,222,3,25,207.60113275828536,0.655,40133
50,107,1009.19586,9.765353878508147,7855,51,262,5,25,153.9994648637028,0.7457,23248
55,148,626.3575,5.896702264710068,7965,64,264,4,26,199.61522382182332,0.7235,4968
49,121,303.74414,37.44375448081227,5286,60,232,9,28,334.6741315854262,0.8492,77872
57,75,94.6628,39.8443502565129,5058,58,451,0,27,298.82169671681226,0.9145,56986
54,115,777.95886,31.454992908929405,5055,61,250,5,29,86.11498979844497,0.77005,80931
53,117,754.6983,1.4972397880573391,8005,50,248,9,24,138.24553161372143,0.6507,44447
56,124,1042.5355,4.418788295257886,7646,54,265,4,27,100.90987867412663,0.6778,24728
54,110,751.02057,4.828586091358584,7966,58,261,5,25,145.98428468832307,0.6836,52551
53,136,623.3328,1.5999653188544014,8064,54,245,5,25,82.74309268110974,0.7285,30541
57,110,354.37335,39.56093319644378,6587,59,260,7,28,217.138005085944,0.8632,15546
51,98,933.139,11.240400877906401,5772,55,221,4,28,202.50888236710918,0.7516,80653
55,138,701.97394,1.0879321419442352,8023,51,238,7,25,183.2980495297686,0.6545,49689
49,116,168.42975,26.323149855106955,5371,62,412,5,25,178.568164047383,0.8195,62133
58,116,297.3186,7.583459938165923,7302,53,239,7,24,135.99455733528774,0.8145,10550
50,102,882.8755,17.301876911394185,6398,53,232,2,28,186.32296134613063,0.7425,86015
54,126,440.18695,19.127084087189285,5489,63,446,4,26,202.34881029661028,0.7381,61118
53,126,313.10034,15.813572557133815,5625,63,326,10,23,294.9846094584378,0.7928,72047
52,114,1013.85236,7.572642570615919,7789,56,272,6,27,128.66708015517654,0.8127,28535
59,122,928.29407,16.06565428065001,7326,51,264,4,27,241.58309690793854,0.5775,19685
48,125,385.92603,13.119589882517538,5381,64,386,5,22,144.5195368206736,0.8148,56471
54,141,726.0221,5.532254912403799,7887,52,243,9,24,225.5485148785933,0.641,40159
56,133,650.265,8.20799859443216,7790,60,270,8,25,168.26632230532826,0.778,32661
58,125,762.0731,1.5562194706718506,8014,54,252,4,24,110.06866516373933,0.62745,49408
58,143,943.648,12.167133714599169,7849,50,272,2,27,34.5326604829461,0.8146,28999
56,119,973.36005,8.246139465395862,6994,54,267,4,27,272.57444208688503,0.7288,17711
54,118,1017.72797,33.682034021450384,6898,57,280,5,28,229.59246323668995,0.8211,73171
55,128,798.93,4.082170493992824,7990,58,241,11,25,78.64037842792827,0.5692,47505
57,146,680.5651,8.094893529541883,7610,54,258,3,27,180.91915895569684,0.7554,7789
52,144,633.97906,5.360268988350069,6935,60,263,10,25,212.8038926730988,0.73485,12447
58,142,935.3744,8.191668303727171,6798,54,280,2,26,116.43618138253808,0.7418,74556
53,138,801.6543,9.632480715258607,7900,61,270,5,26,134.28919527701123,0.73695,4298
57,126,976.4746,11.45412180769185,7746,54,267,4,27,217.52847053960897,0.8069,25948
58,136,770.5868,3.8655075507648045,7974,56,243,4,25,267.34575352127655,0.5627,47534
55,108,287.78506,5.0317639409751305,5292,63,273,5,29,61.08570546786943,0.75995,65505
55,130,46.5317,15.75837576426063,5599,61,279,5,22,177.0742470294956,0.76985,72884
50,150,482.32486,23.547915787830135,6287,62,272,10,25,269.48625690679097,0.67605,68703
58,148,713.1202,9.248873713475923,8035,55,262,5,26,231.4328042266957,0.79895,756
55,152,45.49171,4.595400706675666,6937,64,214,2,22,225.31745458197256,0.704,13157
55,148,912.3679,6.095303437001528,7917,53,268,20,26,132.85551478485203,0.7535,28676
51,124,419.86917,38.06010334169288,4245,58,467,9,28,213.30649118966195,0.8054,64750
58,119,860.0252,3.006916274401385,6564,55,236,4,28,90.80320525235892,0.5741,80650
55,120,746.18384,5.32292986989339,6763,55,251,8,27,112.04365340726088,0.7301,14600
58,130,1032.573,7.392672245619993,7739,51,274,2,27,288.3269576938947,0.7396,27525
59,113,1059.892,6.030041934591713,7650,54,268,3,27,171.44124328864962,0.713,24934
52,146,640.33795,28.788167612904168,6136,57,273,19,28,315.60266162994196,0.7418,78082
56,135,716.8979,7.020047668352414,8016,52,265,4,26,206.58449535117282,0.752,887
58,134,876.2598,7.194327280864371,7911,54,266,2,26,181.07531864137326,0.7413,28360
57,145,760.7887,4.860187908752952,8007,53,268,4,26,211.7988321035876,0.719,914
53,111,577.92267,5.623643351617321,6219,55,274,17,28,289.4781043366942,0.73755,14405
54,124,902.44415,4.74317145027381,7970,52,250,9,24,210.57502238052106,0.55885,45533
45,106,997.89355,30.49309910942761,6890,51,241,6,28,192.1473546521575,0.77145,81921
53,117,894.30334,18.85310301105065,5846,55,214,3,28,200.74130908460464,0.82965,80734
53,116,853.2579,3.373202541442566,7681,51,257,9,25,277.1360756087594,0.6645,36234
56,122,343.9194,31.953883098184566,5255,61,246,6,28,27.767286464579808,0.902,83712
53,99,359.5503,28.924834684220276,4493,55,334,21,28,107.13247871394745,0.8043,63967
51,135,940.61676,15.724205934984827,7375,55,276,5,27,177.63374608489795,0.6724,5799
51,131,1098.5299,20.375727878185288,7456,57,269,4,27,129.56511294618835,0.6283,20874
55,117,792.65857,8.462909484795444,5871,59,214,6,29,156.99884800005503,0.76715,84189
61,142,773.2917,6.13313178492226,7673,55,244,0,26,36.72335574931811,0.4638,20474
53,125,850.6072,8.965159269487032,6368,56,275,5,28,96.18820975124686,0.74075,14478
52,148,312.7902,16.554084260817454,7206,65,239,10,24,232.13467180748987,0.79990000000000006,10943
54,127,718.08,11.02010803350885,7958,56,268,6,26,200.90811407357748,0.68725,1789
62,136,789.00903,10.400311867127861,7807,57,242,0,27,227.0240037024648,0.72555,23506
52,141,621.7794,11.695828113334754,7835,63,269,5,24,219.01704084389814,0.7726,32638
55,155,712.78284,19.86274181109913,7835,59,267,7,26,135.20841944809357,0.7766,5483
57,129,60.602764,7.7582110183066995,5816,64,276,4,23,144.04789577654628,0.7851,72383
54,137,768.4579,1.0695221908417356,7924,56,249,5,24,211.78391315873787,0.5661,41125
58,133,873.25574,26.47555697755793,7895,54,252,5,26,246.47298567563178,0.7658,22849
51,94,997.51416,31.74692039180513,5786,51,351,10,27,290.03084547515294,0.80055,58127
58,127,739.96893,5.140360673397176,7880,52,243,4,24,235.485080397161,0.66105,38854
55,121,870.8602,35.20121598045861,7714,56,280,5,26,202.43284360933936,0.70185,4961
52,128,565.2099,18.99858580407391,6706,56,256,4,26,45.17866065494205,0.72015,77224
56,139,932.78406,6.678046215515457,7405,60,237,0,27,228.35756595900713,0.7205,84796
54,130,1043.8007,6.031830909622797,6695,54,293,6,27,138.06119882599725,0.7146,73717
